observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.9969903858380944,0.010351450777309482,0.9999999999999784,2.6554587607918735e-08,0.9999999999999784,2.6554587607918735e-08,0.6892664251041916,7.267198885594403,10.543381515349266,-6.577932460490211,-9.543381515349266,33.388833986577474,18.396418392728446,2.609301776259715,0.5931092822572456,0.07320246282870857,0.07320246282870857,30.649666939836436,0.26780548136318644,0.26780548136318644,0.3499999890804003,2.609301776259715,0.8052181168347597,0.0,,0.882,1.0,0.882,1.0,0.0,1.0,0.010351450777309482,-3.3414251917171773,1.6882639954324847,0.8499999999999999,0.015619110378326816,0.01837542397450214,-0.834380889621673,0.9945333113675856,True,True,0.015369367030861128,0.8346306329691388,0.015619074326560067,3.605176674727206e-08,0.018222794259996112,0.003932976457083619,1.5897458593196432,0.06322596156100237,parallel_orthogonal,1.0,0.007350062462397245,0.06279728335773935,1.58850508290872,0.535094290314489,-1.1102230246251565e-16,55.30481497990327,0.015369367030861128,1.0,3.0,4.0,8.648222986552023e-06,5.713794328059422,3.194618459903346,6.308555837750059,6.308555837750059,0.5591063094825002,3.2339065710081667,6.386139826503444,6.386139826503444,0.5659823202118126,3.2339068081815445,6.386137565515698,6.386137565515698,0.5659823617207232,6.768993490884636,17.724652326754395,2.2441102798026094e-07,0.0,3.590576447684175e-06,0.0,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.24705092140031346,1.5704323415732393,0.9878511916648933,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9999999790153544,1.0000000451733855,0.9999999749346394,0.999999988471616
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.9969903858380944,0.010351450777309482,0.9999999999999784,2.6554587607918735e-08,0.9999999999999784,2.6554587607918735e-08,0.6892664251041916,7.267198924153105,10.543381571290917,-6.577932499048913,-9.543381571290917,33.38883413664418,18.396418429554583,2.6093017831853764,0.5931092524221866,0.07320245919599473,0.07320245919599473,30.64966705412963,0.26780548190637565,0.26780548190637565,0.3499999890804003,2.6093017831853764,0.8052181168347597,0.0,,0.882,1.0,0.882,1.0,0.0,1.0,0.010351450777309482,-3.341425201872104,1.6882639994254016,0.85,0.015619109542763267,0.018375422991486198,-0.8343808904572367,0.9945333116600329,True,True,0.015369366213873147,0.8346306337861267,0.01561907349099649,3.605176677936445e-08,0.018222793318718344,0.003932975628898428,1.5897458587940478,0.06322594816556805,parallel_orthogonal,1.0,0.00735006091466032,0.06279727005201644,1.58850508290872,0.535094290314489,0.0,55.304817919736216,0.015369366213873147,1.0,3.0,4.0,8.648222986552023e-06,5.713794328059422,3.1946184673465687,6.308555856720893,6.308555856720893,0.5591063107851763,3.2339065743081994,6.386139837345073,6.386139837345073,0.565982320789368,3.2339068114815808,6.386137576357333,6.386137576357333,0.5659823622982793,6.768993422157447,17.724652233783942,2.2441102798026094e-07,0.0,3.590576447684175e-06,0.0,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.24705090824639137,1.5704323431104752,0.9878511929584622,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.999999983509872,0.9999999948705809,0.9999999802404941,0.999999992200635
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.996990386074849,0.010351450933942623,0.9999999999999547,4.0497953203895896e-08,0.9999999999999547,4.0497953203895896e-08,0.6892664251041916,7.267199029190696,10.543381723681325,-6.577932604086504,-9.543381723681325,33.38883453716375,18.396418533018444,2.6093018028908084,0.5931092852995522,0.07320246339964145,0.07320246339964145,30.64966717888445,0.26780548345189964,0.26780548345189964,0.3499999834123304,2.6093018028908084,0.8052181168347597,0.0,,0.882,1.0,0.882,1.0,0.0,1.0,0.010351450933942623,-3.3414252309351564,1.6882640107027638,0.8499999999999999,0.015619107084175295,0.018375420099029764,-0.8343808929158246,0.9945333125205387,True,True,0.015369367030861128,0.8346306329691388,0.015619071032415967,3.6051759333063926e-08,0.018222794259996112,0.003932976457083619,1.5897458593196432,0.06322596156100237,parallel_orthogonal,1.0,0.007350062462397245,0.06279728335773935,1.58850508290872,0.535094290314489,-1.1102230246251565e-16,55.30481497990327,0.015369367030861128,1.0,3.0,4.0,8.648222986552023e-06,5.713794328059422,3.1946184762898864,6.308555886952801,6.308555886952801,0.5591063123503914,3.2339065875962323,6.386139876311291,6.386139876311291,0.5659823231149738,3.233906824769611,6.3861376153235465,6.3861376153235465,0.5659823646238845,6.768993559729941,17.724652557447904,2.2441102798026094e-07,0.0,3.590576447684175e-06,0.0,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.24705092140031346,1.5704323415732393,0.9878511916648933,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.999999995505486,1.0000000503028057,0.9999999946941495,0.9999999962709832
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.996990386074849,0.010351450933942623,0.9999999999999547,4.0497953203895896e-08,0.9999999999999547,4.0497953203895896e-08,0.6892664251041916,7.267199067749368,10.543381779622932,-6.577932642645176,-9.543381779622932,33.388834687230336,18.39641856984455,2.609301809816465,0.5931092554644926,0.07320245976692745,0.07320245976692745,30.649667293177572,0.2678054839950884,0.2678054839950884,0.3499999834123304,2.609301809816465,0.8052181168347597,0.0,,0.882,1.0,0.882,1.0,0.0,1.0,0.010351450933942623,-3.341425241090076,1.6882640146956773,0.85,0.01561910624861251,0.01837541911601472,-0.8343808937513875,0.9945333128129856,True,True,0.015369366213873147,0.8346306337861267,0.01561907019685315,3.605175936342159e-08,0.018222793318718344,0.003932975628898428,1.5897458587940478,0.06322594816556805,parallel_orthogonal,1.0,0.00735006091466032,0.06279727005201644,1.58850508290872,0.535094290314489,0.0,55.304817919736216,0.015369366213873147,1.0,3.0,4.0,8.648222986552023e-06,5.713794328059422,3.194618483733107,6.308555905923623,6.308555905923623,0.5591063136530671,3.2339065908962614,6.38613988715291,6.38613988715291,0.5659823236925285,3.2339068280696437,6.38613762616517,6.38613762616517,0.5659823652014399,6.768993491002737,17.724652464477394,2.2441102798026094e-07,0.0,3.590576447684175e-06,0.0,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.24705090824639137,1.5704323431104752,0.9878511929584622,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.9969903858380944,0.010351450777309482,0.9999999999999784,2.6554587607918735e-08,0.9999999999999784,2.6554587607918735e-08,0.6892664251041916,0.0007191960954244824,0.0010434224985146586,0.6885472290087671,0.9989565775014854,1.3995648393673892,2.9478706100721346,0.02659117795442387,11.780272099314432,0.9231872695916087,0.9231872695916087,52.82741940507462,0.0610687790718814,0.0610687790718814,0.3499999890804003,0.0,0.8052181168347597,1.0,6.972666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.010351450777309482,0.023001857110291672,0.02044049377706778,0.8500000000000001,0.8638100157877617,1.0162470773973666,0.013810015787761643,0.6976664944742834,True,True,0.8500000000000001,-2.125032496726247e-16,0.863810015787762,-8.02994556058197e-17,1.007811502180697,0.003932976457083619,13.663105498658961,0.06322596156100237,parallel_orthogonal,1.0,0.007350062462397245,0.06279728335773935,1.58850508290872,0.535094290314489,1.1102230246251565e-16,55.30481497990327,0.015369367030861128,8.594521834141656,3.0,4.0,8.648222986552023e-06,5.713794328059422,5.055501898799037e-15,6.957276225710335e-15,7.848393754863029e-15,8.847889175801046e-16,9.981721541402333,12.515837567001178,12.515837567001178,1.7469514946283389,7.630365420341295,9.343543424719181,9.343543424719181,1.335428785539223,28.398297202406102,39.06272819292636,2.2136910416856406,2.8520972627547794,2.8520972627547794,0.9375,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,13.663105498658961,3.810166798356645e-15,2.788653574204352e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0000001594567236,0.9999998410790932,1.0000119881677347,0.9999997776160552
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.9969903858380944,0.010351450777309482,0.9999999999999784,2.6554587607918735e-08,0.9999999999999784,2.6554587607918735e-08,0.6892664251041916,0.00071919608156626,0.001043422478408903,0.6885472290226253,0.9989565775215912,1.3995648390075373,2.947870607555709,0.026591177697910823,11.780272120006272,0.9231872712834895,0.9231872712834895,52.82742035039753,0.06106877909200009,0.06106877909200009,0.3499999890804003,0.0,0.8052181168347597,1.0,6.972666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.010351450777309482,0.023001856845858773,0.020440493565406843,0.8499999999999999,0.8638100154945396,1.0162470770523997,0.013810015494539751,0.6976664945769111,True,True,0.8499999999999996,1.1140228532523293e-16,0.8638100154945395,1.30526346322186e-16,1.007811503695648,0.003932975628898428,13.663105497472133,0.06322594816556805,parallel_orthogonal,1.0,0.00735006091466032,0.06279727005201644,1.58850508290872,0.535094290314489,-1.1102230246251565e-16,55.304817919736216,0.015369366213873147,8.594521836236588,3.0,4.0,8.648222986552023e-06,5.713794328059422,5.0270396956523704e-15,5.577174816525909e-15,7.946833243653014e-15,8.798076036733554e-16,9.981721543063388,12.515837570037263,12.515837570037263,1.7469514949190486,7.630364873723209,9.343542639224665,9.343542639224665,1.3354286898728314,28.398295658209392,39.062726167354604,2.2136906946741877,2.852096827895972,2.852096827895972,0.9375,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,13.66310549747213,5.789542338793317e-15,4.237354633516124e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0000001591996064,0.9999998428355752,1.0000119688984581,0.9999997955106014
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.996990386074849,0.010351450933942623,0.9999999999999547,4.0497953203895896e-08,0.9999999999999547,4.0497953203895896e-08,0.6892664251041916,0.0007191874875410343,0.001043410010044113,0.6885472376166505,0.9989565899899558,1.399564616557213,2.9478690485457375,0.026591018733409428,11.780273950754745,0.9231874583736907,0.9231874583736907,52.827430207725996,0.06106879155980408,0.06106879155980408,0.3499999834123304,0.0,0.8052181168347597,1.0,6.972666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.010351450933942623,0.023001692969254636,0.020440362424373696,0.8500000000000001,0.8638098336057318,1.0162468630655668,0.013809833605731736,0.697666558237994,True,True,0.8500000000000001,-2.125032496726247e-16,0.8638098336057318,-8.029935984954835e-17,1.007811502180697,0.003932976457083619,13.663105498658961,0.06322596156100237,parallel_orthogonal,1.0,0.007350062462397245,0.06279728335773935,1.58850508290872,0.535094290314489,1.1102230246251565e-16,55.30481497990327,0.015369367030861128,8.594521834141656,3.0,4.0,8.648222986552023e-06,5.713794328059422,5.0426467064050905e-15,6.32616431106467e-15,7.434470656512133e-15,8.825390654405522e-16,9.981723110174384,12.515840126358254,12.515840126358254,1.7469517691870577,7.630366451528349,9.343545089654372,9.343545089654372,1.335428966012477,28.39830599353752,39.06274284386138,2.213691456012719,2.852097937846954,2.852097937846954,0.9375,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,13.663105498658961,3.810166798356645e-15,2.788653574204352e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0000000002570886,0.999999998243546,1.0000000192670475,0.9999999821054868
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0005126660017031078,0.9970641041971032,0.996990386074849,0.010351450933942623,0.9999999999999547,4.0497953203895896e-08,0.9999999999999547,4.0497953203895896e-08,0.6892664251041916,0.0007191874736844151,0.001043409989940683,0.6885472376305072,0.9989565900100593,1.3995646161974011,2.947869046029588,0.02659101847692447,11.780273971446254,0.9231874600655381,0.9231874600655381,52.82743115304716,0.06106879157992057,0.06106879157992057,0.3499999834123304,0.0,0.8052181168347597,1.0,6.972666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.010351450933942623,0.023001692704850626,0.02044036221273596,0.8499999999999999,0.8638098333125419,1.0162468627206378,0.013809833312542041,0.6976665583406103,True,True,0.8499999999999996,1.1140228532523293e-16,0.8638098333125418,1.3052644517736026e-16,1.007811503695648,0.003932975628898428,13.663105497472133,0.06322594816556805,parallel_orthogonal,1.0,0.00735006091466032,0.06279727005201644,1.58850508290872,0.535094290314489,-1.1102230246251565e-16,55.304817919736216,0.015369366213873147,8.594521836236588,3.0,4.0,8.648222986552023e-06,5.713794328059422,5.014233437328132e-15,5.707856145290304e-15,7.708776680499633e-15,8.775663157324596e-16,9.981723111835162,12.51584012939389,12.51584012939389,1.746951769477719,7.630365904910068,9.343544304159543,9.343544304159543,1.335428870346051,28.398304449339243,39.06274081828704,2.213691109001137,2.8520975029879363,2.8520975029879363,0.9375,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,13.66310549747213,5.789542338793317e-15,4.237354633516124e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0005126660017031078,0.9970641041971032,0.9969903858380944,0.010351450777309482,0.9999999999999784,2.6554587607918735e-08,0.9999999999999784,2.6554587607918735e-08,0.6892664251041916,0.00021715875772409824,0.0003150577916097855,0.6890492663464675,0.9996849422083902,1.3837641012712878,2.8280434045325267,0.01433241789046592,0.21557450654006144,0.016955467377544463,0.016955467377544463,7.099206882520253,0.06203025044944673,0.06203025044944673,0.3499999890804003,0.0,0.8052181168347597,1.0,6.537333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.010351450777309482,0.010351445063463261,0.010351445420577202,0.8499999999999999,0.8500000000000003,1.0000000000000004,4.440892098500626e-16,0.7024999999999999,True,True,0.015369367030861128,0.8346306329691388,0.8499980380443578,1.961955642421076e-06,0.018222794259996112,0.003932976457083619,1.5897458593196432,0.06322596156100237,parallel_orthogonal,1.0,0.007350062462397245,0.06279728335773935,1.58850508290872,0.535094290314489,-1.1102230246251565e-16,55.30481497990327,0.015369367030861128,1.0,3.0,4.0,8.648222986552023e-06,5.713794328059422,1.1611322207881727,1.4612146719254866,1.4612146719254866,0.20321561367479749,1.1754120768242804,1.4791850070685255,1.4791850070685255,0.2057148033929121,1.175412314261964,1.4791827464624527,1.4791827464624527,0.20571484494808015,0.9783812453886533,1.3119350470097206,2.2441102798026094e-07,0.0,3.590576447684175e-06,0.0,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.24705092140031346,1.5704323415732393,0.9878511916648933,0.0,1.0,,,54.42051303891585,0.2503142668865019,1.1565401414337374e-15,0.015619110378326816,0.8499999999999999,2560.0,True,0.35,0.35,1.0,0.999999999500458,1.0000000518509247,1.0000000307776788,0.9999999984963325
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0005126660017031078,0.9970641041971032,0.9969903858380944,0.010351450777309482,0.9999999999999784,2.6554587607918735e-08,0.9999999999999784,2.6554587607918735e-08,0.6892664251041916,0.0002171587577240513,0.00031505779160971744,0.6890492663464675,0.9996849422083902,1.3837641012712854,2.8280434045325085,0.014332417890464088,0.2155744954048054,0.016955466501729067,0.016955466501729067,7.099206894594041,0.06203025044944688,0.06203025044944688,0.3499999890804003,0.0,0.8052181168347597,1.0,6.537333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.010351450777309482,0.010351445063460292,0.010351445420575615,0.85,0.8499999999999988,0.9999999999999986,-1.2212453270876722e-15,0.7025000000000005,True,True,0.015369366213873147,0.8346306337861267,0.8499980380442498,1.961955749085753e-06,0.018222793318718344,0.003932975628898428,1.5897458587940478,0.06322594816556805,parallel_orthogonal,1.0,0.00735006091466032,0.06279727005201644,1.58850508290872,0.535094290314489,0.0,55.304817919736216,0.015369366213873147,1.0,3.0,4.0,8.648222986552023e-06,5.713794328059422,1.1611322219247626,1.4612146733558171,1.4612146733558171,0.20321561387371784,1.1754120764356728,1.4791850065794874,1.4791850065794874,0.20571480332489991,1.175412313873359,1.4791827459734175,1.4791827459734175,0.20571484488006844,0.9783812108099449,1.3119349988566709,2.2441102798026094e-07,0.0,3.590576447684175e-06,0.0,1e-05,6.130016803741455,0.15902207791805267,5.9120049476623535,6.399733066558838,9.330596923828125,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.24705090824639137,1.5704323431104752,0.9878511929584622,0.0,1.0,,,54.42051595020828,0.250314267137171,1.5283455924441913e-15,0.015619109542763267,0.85,2560.0,True,0.35,0.35,1.0,0.9999999995004564,1.0000000001970588,1.0000000307774626,1.000000000197056
