observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,653,409.74536378979457,94.26373888385493,17.02127066744923,220.34286796885945,7.418576866660927,20.829980872215756,19.431158657860784,193.7048992051922,13.829262445051379,0.5333333333333333
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,330,134.69217714676975,41.686958632009336,9.381629979000554,148.45655977012368,3.7876103979593014,11.48088041314677,10.503860880426105,85.94099320161624,6.77967470843549,0.2
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,340,79.85531136499196,27.193114012973066,7.23737493635973,120.61592922004506,2.8697278027410063,8.856822997223311,8.201047787395758,59.081182734773094,5.07345697808395,0.06666666666666667
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,177,32.90940853677444,11.95730239985616,5.117227496760831,86.23480766521803,1.852381637488443,6.262267545051516,5.9195081909486404,31.363860271582777,3.4483517226065503,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,653,1.8247605957361095,0.017176314509381594,3.265936235547058,23.352711694943654,0.13677373112288638,3.9967280143437303,3.996728106274099,2.610236689316925,2.6534733289330266,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,330,2.475315355900513,0.07044749237354625,1.427166727703476,10.204796030591472,0.26292196712161486,1.7465121271102582,1.7465096053387748,3.458204490234577,0.5699549449233717,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,340,2.1620369988618156,0.07557663307071462,1.0782783404821443,7.71010864759395,0.27302509125232677,1.3195558455057166,1.3195549712272627,4.275460007041434,0.44544381911787334,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,177,4.496684386371097,0.22138143822041118,0.7604912746761447,5.437807784100054,0.46918105458034653,0.9306601730553988,0.9306598577835871,5.729501791048248,0.3913076731676725,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,653,124.11874862198707,29.31263258620576,2.125171140879356,56.74397794049382,3.431420517306974,5.4469337649311695,5.4469247339778395,35.73283899894093,1.627486424481053,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,330,16.48605346677231,4.174663036471901,0.9286689402956501,24.79629468352064,1.221968078942512,2.380230989418653,2.380235967495967,10.598989190334699,0.3455329810192673,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,0.0,340,8.533007142958704,2.1589498127620903,0.7016444430502166,18.73453673102171,0.8700298771278043,1.798354369825086,1.7983628769415612,5.733792849047442,0.276264243662845,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,1.0,1.0,177,3.3983671240340154,0.5771088371715103,0.49485782736403516,13.213148390489863,0.4783657786692892,1.268348584667077,1.2683508005916373,6.367572500696689,0.4109323184842052,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,0.0,653,1.8247605957361095,0.017176314509381653,0.6450435637225158,10.03805440627051,0.1367737311228865,1.6532831165954383,1.6532740861285726,4.353585239837951,0.4939834971033825,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,330,2.4753153559005163,0.07044749237354654,0.28187467411158607,4.386484066522773,0.2629219671216153,0.7224607234512308,0.7224657018817697,2.426636418979727,0.10487661356302291,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,340,2.1620369988618178,0.0755766330707148,0.21296695748651018,3.3141543086648166,0.273025091252327,0.5458463505522381,0.545854857891066,0.32946141458848865,0.08385298709611033,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,177,4.496684386371086,0.22138143822041076,0.15020195331976838,2.337416360921227,0.46918105458034576,0.38497609691685075,0.38497831295220336,3.8249967353773124,0.1247289063697173,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,653,238.21807619383353,61.6899527052581,5.638504668664168,179.4535077462251,4.830705881092032,15.771884743207396,12.889774211976412,117.52653073023333,8.626741008241863,0.13333333333333333
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,1.0,330,35.3775173784911,10.083636973730817,2.4718774319409853,79.75458078963949,1.8372451069057427,6.914273951491655,5.782431562176011,30.764751045259672,2.976228517215426,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,0.0,340,18.713730476652355,5.404755883018714,1.8675967169425045,60.257596642604234,1.3323248208985405,5.223994994649546,4.674906380621607,18.830718190698583,2.1048923231551573,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,1.0,177,6.8802041646311665,1.8578502077921617,1.3171840280251876,42.4986524900097,0.7862109712315544,3.6843943379280137,3.559202017698351,11.608290319869766,1.373465258392721,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,0.0,653,1.824760595736109,0.017176314509381594,1.3645516023941788,23.000964882506846,0.13677373112288635,3.816889736515673,3.816888085047295,13.809283371592894,2.087722448428839,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,1.0,330,2.475315355900513,0.07044749237354613,0.5962892428747081,10.051087779394864,0.26292196712161486,1.6679254101712768,1.6679241769008994,5.151609459625718,0.4470838831437481,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,0.0,340,2.162036998861817,0.07557663307071467,0.4505190338124847,7.593976261095989,0.2730250912523269,1.2601806140909106,1.2601791468424997,4.912233466032743,0.3514897827738641,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,1.0,177,4.496684386371092,0.22138143822041137,0.31774337054449575,5.355901597799838,0.46918105458034626,0.8887838376718602,0.888782210418278,8.57295963377879,0.2821680486689364,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,0.0,653,101.09764359600376,22.998073187363197,0.9982994036580579,51.5101834817035,3.085099772404193,5.083471958161738,5.083462244743498,24.400587120257818,1.4393683969722408,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,1.0,330,12.971024325703619,3.143283888300352,0.43624234842060494,22.509202477027145,1.0714984526347768,2.2214034557496016,2.221408560672984,7.503084306058958,0.304593077523192,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,0.0,340,6.679919139142489,1.6005756436586598,0.3295975630401172,17.00655222782647,0.7578833928725957,1.6783541721585382,1.6783617836199973,3.9407777349806894,0.24508702075703864,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,1.0,177,2.8790294351788708,0.3790366032554564,0.23245952500024214,11.994430469412114,0.4079946573457585,1.1837144972903282,1.1837158142708781,8.808581893401048,0.34516338670057534,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,0.0,653,1.8247605957361073,0.017176314509381594,0.3243101279965538,10.083870107308055,0.1367737311228862,1.6514298569921033,1.6514201440449328,0.9009248195373328,0.4675968646881269,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,1.0,330,2.4753153559005208,0.07044749237354643,0.14171881835788558,4.406504862830893,0.26292196712161575,0.721650875905865,0.7216559811730336,1.7056988792212808,0.09894949380452062,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,0.0,340,2.1620369988618178,0.07557663307071456,0.10707391736908778,3.32928077609094,0.273025091252327,0.5452344801587451,0.5452420918422316,0.268234586725314,0.07961936486083629,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,1.0,177,4.496684386371076,0.22138143822040993,0.07551740292601616,2.348084799729988,0.4691810545803449,0.3845445551914789,0.38454587228102044,4.588908900163229,0.11213113870718625,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,0.0,653,2.0132609241133865,0.0002715072405639453,2.8463142263424346,20.31831540028994,0.01020584684703741,3.483210628006153,3.4832107200023787,1.8365407113776788,2.3125432623781697,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,1.0,330,1.17702569579692,0.00042698083590098383,2.134735216723079,15.238733316251766,0.015959795490637616,2.6124074165992206,2.612404894725225,2.9196900202930847,0.8978360786478413,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,0.0,340,0.836878995119402,5.8545327622502345e-05,1.8501038185742864,13.206901951011307,0.0036015951144178697,2.2640863837629635,2.2640855093946373,4.0896632022885635,0.7642902143341366,0.0
