observer,arm_id,estimator_name,direction_name,direction_support_mode,estimator_calibration,controller_mode,loop_steps,model_test_mse,model_test_r2,observer_initial_r2_vs_plant_target,observer_initial_mae_vs_plant_target,observer_initial_r2_vs_synthetic_clean_target,observer_initial_mae_vs_synthetic_clean_target,observer_initial_r2_vs_true_target,observer_initial_mae_vs_true_target,initial_target_mse,final_target_mse,final_over_initial_target_mse,target_improvement_mse,target_improvement_fraction,integrated_squared_error,integrated_absolute_error,final_target_mae,cumulative_collateral_abs,final_collateral_abs,max_collateral_abs,actuation_energy_l1,mean_abs_strength,mean_strength,max_abs_strength,overshoot_mean,undershoot_mean,settled_fraction,settling_step_mean,large_error_trajectory_rate,final_mse_growth_flag_rate,divergence_rate,divergence_rate_mse_growth,divergence_rate_old_abs_threshold,target_error_worsened_rate,mean_observer_bias_initial,mean_observer_bias_final,observer_bias_mae_path,effective_target_gain,observer_self_gain,observer_to_target_gain_ratio,mismatch_projection,observer_error_pole_unsaturated,observer_direction_sign_compatible,locally_convergent_unsaturated,target_gain_on_support_component,target_gain_off_support_component,observer_gain_on_support_component,observer_gain_off_support_component,effective_collateral_gain,raw_target_gain,direction_norm,raw_direction_norm,normalization_mode,orientation_sign,raw_parallel_norm,raw_orthogonal_norm,fixed_parallel_norm,target_head_norm,post_normalization_target_gain_error,projected_direction_scale,projected_target_gain_before_rescale,direction_norm_ratio_vs_unprojected,residual_support_rank,residual_support_n_centroids,residual_support_absolute_tolerance,residual_support_clean_rms_radius,mean_residual_off_support_l2_path,final_residual_off_support_l2,max_residual_off_support_l2,mean_residual_off_support_normalized_path,mean_residual_delta_from_initial_l2_path,final_residual_delta_from_initial_l2,max_residual_delta_from_initial_l2,mean_residual_delta_from_initial_normalized_path,mean_nearest_clean_residual_l2_path,final_nearest_clean_residual_l2,max_nearest_clean_residual_l2,mean_nearest_clean_residual_normalized_path,mean_abs_residual_norm_z_path,max_abs_residual_norm_z,mean_convex_hull_extrapolation_mass_path,final_convex_hull_extrapolation_mass,max_convex_hull_extrapolation_mass,outside_clean_convex_hull_step_fraction,convex_hull_extrapolation_tolerance,clean_residual_norm_mean,clean_residual_norm_std,clean_residual_norm_min,clean_residual_norm_max,clean_centroid_pairwise_rms,control_clip_fraction,examples_ever_clipped_fraction,clipped_command_mass_fraction,gamma,nuisance_interaction_weight,controller_gain,max_strength,target_ref_mean,divergence_abs_error_threshold,divergence_initial_error_multiplier,divergence_final_mse_multiplier,direction_on_support_norm,direction_off_support_norm,direction_off_support_fraction,affine_calibration_offset,affine_calibration_scale,calibration_raw_mae,calibration_affine_mae,response_calibration_scale,response_calibration_raw_mae,response_calibration_corrected_mae,response_calibration_raw_gain,response_calibration_target_gain,calibration_n_states,gain_match_eligible,base_controller_gain,effective_controller_gain,controller_gain_ratio_vs_base,ise_ratio_vs_lifted_diagonal_same_condition,collateral_ratio_vs_lifted_diagonal_same_condition,final_mse_ratio_vs_lifted_diagonal_same_condition,energy_ratio_vs_lifted_diagonal_same_condition
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.7701769140440657,0.23685963768360144,0.7711069995222265,0.2362722518543117,0.7711069995222265,0.2362722518543117,0.7178420730168985,10.740271865754833,14.961886840396996,-10.022429792737935,-13.961886840396996,47.04653043075671,18.97326723648819,2.7791783311071545,0.6780515609587244,0.088582984479355,0.088582984479355,32.648688499378665,0.2834085680473637,0.2580043086756359,0.5138998288241734,2.807604636345164,0.8058546188437931,0.0,,0.42133333333333334,0.8726666666666667,0.42133333333333334,0.8726666666666667,0.42133333333333334,0.8726666666666667,-0.0014741417944079522,-3.4979108275765296,1.7618627700233462,0.85,-0.0534569252264593,-0.0628905002664227,-0.9034569252264593,1.0187099238292607,False,False,0.1700013253437349,0.6799986746562651,-0.053456954914638366,2.9688179064429887e-08,-0.020837522095086145,-0.007046285336373339,1.5172250602050634,0.18659395508997048,parallel_orthogonal,-1.0,0.012482362449978666,0.18617597778388403,1.5057590738927902,0.5644993377343711,0.0,4.999961019605811,0.1700013253437349,1.0,3.0,4.0,8.367485890280184e-06,5.557025910099795,2.7276530052581207,5.701599294029022,5.701599294029022,0.4908476313383136,3.0856500586516975,6.449918725774383,6.449918725774383,0.5552700506656958,3.085643946620224,6.449909583634432,6.449909583634432,0.5552689507911276,10.584439064508292,26.097298198420614,0.5618601538793154,1.1744548842976255,1.1744548842976255,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.7093401528741389,1.341196641374691,0.883980021522594,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,3.8193379711059436,11.656280215774576,4.961538923551302,1.6635370840352224
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.7701769140440657,0.23685963768360144,0.7711069995222265,0.2362722518543117,0.7711069995222265,0.2362722518543117,0.7178420730168985,8.95584309221707,12.476063230144833,-8.238001019200171,-11.476063230144833,40.42445230557524,17.71244692218831,2.525702581450003,0.07127303992867078,0.009089536313727298,0.009089536313727298,28.880293623412097,0.26352811709386165,0.23990590734727174,0.44658436889216485,2.5654894530482664,0.7944940524835389,0.0,,0.42133333333333334,0.6533333333333333,0.42133333333333334,0.6533333333333333,0.42133333333333334,0.8726666666666667,-0.0014741417944079522,-3.148129093067935,1.6202311229651085,0.8500000000000001,-0.024413637539304773,-0.02872192651682914,-0.8744136375393049,1.0085447731387567,False,False,0.2139003230675864,0.6360996769324136,-0.02441366531121104,2.7771906260798396e-08,-0.002299447566598698,0.061465231435979026,1.5220994381565174,0.24765327907750975,parallel_orthogonal,1.0,0.10888450583958324,0.22243271123176261,1.5057590738927902,0.5644993377343711,1.1102230246251565e-16,3.973813539923566,0.2139003230675864,1.0,3.0,4.0,8.367485890280184e-06,5.557025910099795,2.43047610096148,4.95938454180038,4.95938454180038,0.4373699421743083,2.9486607894153063,6.016739984505177,6.016739984505177,0.5306185065749232,2.948655723708563,6.016731958442654,6.016731958442654,0.5306175949889731,7.986502840422096,20.572317701386883,0.5621804572098199,1.1471301401321738,1.1471301401321738,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8618204541782728,1.254612372167731,0.8242643947673012,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,3.2817435045307626,1.225243879778118,4.137210365869089,1.471527392020243
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.9998804321018574,0.004346191533811043,0.9999999999999275,1.1710060224012775e-07,0.9999999999999275,1.1710060224012775e-07,0.7178420730168985,2.8913989714444774,4.027904019741696,-2.173556898427579,-3.027904019741696,15.615245846540327,13.36417621832985,1.6746916472351476,0.5613306630318349,0.06150678956298869,0.06150678956298869,22.669319902027684,0.1967821614691671,0.15168331347707703,0.3500000147058583,1.5775649500183475,0.9314076212986022,0.0,,0.42133333333333334,0.768,0.42133333333333334,0.768,0.0,1.0,0.0015024536579649078,-1.5466410549870973,1.1450506042040383,0.85,0.16957203969091572,0.19949651728343026,-0.6804279603090843,0.9406497861081795,True,True,0.1700013253437349,0.6799986746562651,0.16957210504967585,-6.535876008115227e-08,-0.020837522095086145,-0.007046285336373339,1.5172250602050634,0.18659395508997048,parallel_orthogonal,-1.0,0.012482362449978666,0.18617597778388403,1.5057590738927902,0.5644993377343711,0.0,4.999961019605811,0.1700013253437349,1.0,3.0,4.0,8.367485890280184e-06,5.557025910099795,2.2581103829293045,3.958853610673485,3.958853610673485,0.4063523221702511,2.5544812416007625,4.4784424017350934,4.4784424017350934,0.4596849615111635,2.5544751295448367,4.478433259640562,4.478433259640562,0.459683861632195,6.946354861098647,13.53040793537068,0.44715531429014427,0.7839406445245738,0.7839406445245738,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.7093401528741389,1.341196641374691,0.883980021522594,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.267679058238399,9.649749191277065,1.3357006898567687,1.1550618435285218
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.9998804321018574,0.004346191533811043,0.9999999999999275,1.1710060224012775e-07,0.9999999999999275,1.1710060224012775e-07,0.7178420730168985,2.164705755864011,3.0155738110561434,-1.4468636828471126,-2.0155738110561434,12.317980442336639,11.99887135575374,1.449049668122212,0.058170492507644896,0.006176939935347292,0.006176939935347292,19.626065936674596,0.17908475134266233,0.13804182388315556,0.3500000147058583,1.3777794643006303,0.9055511279033839,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0015024536579649078,-1.316596500845077,1.0059260936427687,0.8500000000000001,0.21343014370019767,0.2510942867061149,-0.6365698562998025,0.9252994497049308,True,True,0.2139003230675864,0.6360996769324136,0.21343020483877806,-6.113858039107078e-08,-0.002299447566598698,0.061465231435979026,1.5220994381565174,0.24765327907750975,parallel_orthogonal,1.0,0.10888450583958324,0.22243271123176261,1.5057590738927902,0.5644993377343711,1.1102230246251565e-16,3.973813539923566,0.2139003230675864,1.0,3.0,4.0,8.367485890280184e-06,5.557025910099795,1.9836672037909866,3.3702291705162875,3.3702291705162875,0.3569656207982955,2.4065909147404065,4.088771991015989,4.088771991015989,0.4330717462314636,2.406585849015572,4.088763965007814,4.088763965007814,0.43307083464225804,5.024022363902687,9.72336786033617,0.4358479491510134,0.7405017980763993,0.7405017980763993,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8618204541782728,1.254612372167731,0.8242643947673012,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.7701769140440657,0.23685963768360144,0.7711069995222265,0.2362722518543117,0.7711069995222265,0.2362722518543117,0.7178420730168985,35.13914139119757,48.95107532986628,-34.42129931818067,-47.951075329866285,135.83961358277523,31.085704675347447,5.220511261053742,4.906792243029164,0.7421545074738017,0.7421545074738017,116.9156019089754,0.47488566059219417,0.4301173687382052,1.0,5.125491859217338,0.9293003259182078,0.0,,0.8726666666666667,0.8726666666666667,0.8726666666666667,0.8726666666666667,0.42133333333333334,1.0,-0.0014741417944079522,-7.209914502962181,3.205593721493231,0.8500000000000001,-0.26728269080001704,-0.3144502244706083,-1.117282690800017,1.093548941780006,False,False,0.8499999999999996,4.903232481262943e-16,-0.2672826908000168,-2.0869051363668092e-16,-0.10418711549053955,-0.007046285336373339,3.546673114011922,0.18659395508997048,parallel_orthogonal,-1.0,0.012482362449978666,0.18617597778388403,1.5057590738927902,0.5644993377343711,1.1102230246251565e-16,4.999961019605811,0.1700013253437349,2.337605149714944,3.0,4.0,8.367485890280184e-06,5.557025910099795,6.144873440539317e-15,1.0640166646223728e-14,1.2001794906466038e-14,1.1057845581340767e-15,10.43962348562549,25.263963069781887,25.263963069781887,1.8786350206954516,9.815287576976694,23.019993379580004,23.019993379580004,1.7662842923113935,41.75215287114424,130.05514526984282,5.635656647239075,14.123060945833188,14.123060945833188,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.11235555555555556,0.42133333333333334,0.045295865970957104,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.5466731140119196,2.187383813177736e-15,6.167424351953917e-16,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,95.77623150861008,43.22206977125586,746448.3065774458,7.4886738690599595
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.7701769140440657,0.23685963768360144,0.7711069995222265,0.2362722518543117,0.7711069995222265,0.2362722518543117,0.7178420730168985,14.097104795640696,19.63817018469582,-13.379262722623798,-18.63817018469582,59.112850330154394,21.048658978589234,3.204033490170649,0.3203598708966484,0.0434133609450923,0.0434133609450923,75.8699771602562,0.31673054130724565,0.28833935723770715,0.6326974482092493,3.213418150460115,0.8248962637923362,0.0,,0.6533333333333333,0.8726666666666667,0.6533333333333333,0.8726666666666667,0.42133333333333334,0.8726666666666667,-0.0014741417944079522,-4.097401112424068,1.997751810148479,0.8500000000000001,-0.09701535377285268,-0.11413571032100314,-0.9470153537728527,1.0339553738204985,False,False,0.8499999999999996,4.870152071565846e-16,-0.09701535377285249,-2.4416323129896644e-16,-0.009137811753362332,0.061465231435979026,3.4247137897966975,0.24765327907750975,parallel_orthogonal,1.0,0.10888450583958324,0.22243271123176261,1.5057590738927902,0.5644993377343711,1.1102230246251565e-16,3.973813539923566,0.2139003230675864,2.249993465567875,3.0,4.0,8.367485890280184e-06,5.557025910099795,4.886863268006453e-15,7.787339791404084e-15,8.497643861646648e-15,8.794026421803553e-16,7.504127473089656,16.27067178697045,16.27067178697045,1.350385546961557,6.487138005390012,13.298030099095971,13.298030099095971,1.1673758788131174,21.336766834807538,65.37467447741628,3.2971288545439115,7.450686642213272,7.450686642213272,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.4247137897966953,2.1989397478957477e-15,6.420798591832937e-16,0.0,1.0,,,1.0,,,,,0.0,False,0.35,0.35,1.0,41.67860824268856,2.8219284628316306,299459.7928618359,4.859621009765075
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.9998804321018574,0.004346191533811043,0.9999999999999275,1.1710060224012775e-07,0.9999999999999275,1.1710060224012775e-07,0.7178420730168985,4.530777816302576e-05,6.311663785964685e-05,0.7177967652387355,0.9999368833621404,1.418041896365435,2.790172494722097,0.005264737390813416,1.2947006690377183,0.10188976183199314,0.10188976183199314,16.051243660162164,0.06519664890248676,0.05025477746203296,0.3500000147058583,0.09624457800027464,0.7391568957819209,1.0,6.421333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0015024536579649078,-0.00011530611981920616,0.005041845291042789,0.8500000000000001,0.8478539152608808,0.9974751944245656,-0.0021460847391192583,0.7032511296586917,True,True,0.8499999999999996,4.903232481262943e-16,0.8478539152608804,4.690936452425971e-16,-0.10418711549053955,-0.007046285336373339,3.546673114011922,0.18659395508997048,parallel_orthogonal,-1.0,0.012482362449978666,0.18617597778388403,1.5057590738927902,0.5644993377343711,1.1102230246251565e-16,4.999961019605811,0.1700013253437349,2.337605149714944,3.0,4.0,8.367485890280184e-06,5.557025910099795,2.9219054856492856e-15,3.2964193799548682e-15,3.805810659106441e-15,5.258038261687379e-16,2.754587282667811,3.46846802679187,3.46846802679187,0.4956945184764026,2.7545880464658694,3.4684662191146813,3.4684662191146813,0.49569465592367584,1.9354019660850446,2.607018345630239,1.2234393550049454,1.540506897548117,1.540506897548117,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.5466731140119196,2.187383813177736e-15,6.167424351953917e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,0.9998166615252061,11.404526598724244,0.9624570477709259,1.0281136734629683
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,15.0,0.0004522653509167978,0.9998805180401128,0.9998804321018574,0.004346191533811043,0.9999999999999275,1.1710060224012775e-07,0.9999999999999275,1.1710060224012775e-07,0.7178420730168985,4.707511703297273e-05,6.557865413924345e-05,0.7177949978998656,0.9999344213458607,1.418301925677286,2.7924100013288164,0.005377731304219973,0.11352515668493847,0.008933486964900397,0.008933486964900397,15.612323884475908,0.06517597579539586,0.050238842250426366,0.3500000147058583,0.09619948798298583,0.7391266916982085,1.0,6.421333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0015024536579649078,9.46444667154637e-05,0.004915919796729299,0.8500000000000001,0.8481318378169964,0.9978021621376427,-0.0018681621830036743,0.7031538567640513,True,True,0.8499999999999996,4.870152071565846e-16,0.848131837816996,4.730920032041078e-16,-0.009137811753362332,0.061465231435979026,3.4247137897966975,0.24765327907750975,parallel_orthogonal,1.0,0.10888450583958324,0.22243271123176261,1.5057590738927902,0.5644993377343711,1.1102230246251565e-16,3.973813539923566,0.2139003230675864,2.249993465567875,3.0,4.0,8.367485890280184e-06,5.557025910099795,2.7981988741591956e-15,3.203055777348944e-15,3.6400502899131066e-15,5.035425278607248e-16,2.6592195982033213,3.34813594604922,3.34813594604922,0.4785328773382606,2.6592215773121426,3.3481354347006715,3.3481354347006715,0.47853323348358967,4.826482008675785,5.4874721229913295,0.9933494075944815,1.250693725728461,1.250693725728461,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,3.4247137897966953,2.1989397478957477e-15,6.420798591832937e-16,0.0,1.0,,,1.0,,,,,0.0,True,0.35,0.35,1.0,1.0,1.0,1.0,1.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,15.0,0.0004522653509167978,0.9998805180401128,0.7701769140440657,0.23685963768360144,0.7711069995222265,0.2362722518543117,0.7711069995222265,0.2362722518543117,0.7178420730168985,0.06975588101437226,0.09717441152648927,0.6480861920025263,0.9028255884735108,2.408498966481564,5.1241873568896255,0.23562987153856185,0.21985353250021514,0.017292023337892117,0.017292023337892117,6.3732542632315825,0.055323351337025185,0.05036426073379355,0.396434056693311,0.14855007865383013,0.7390916902224223,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014741417944079522,-0.0014741364075059504,0.23685961839601058,0.85,0.8499999999999996,0.9999999999999996,-3.3306690738754696e-16,0.7025000000000001,True,True,0.1700013253437349,0.6799986746562651,0.8500004720614229,-4.720614233122422e-07,-0.020837522095086145,-0.007046285336373339,1.5172250602050634,0.18659395508997048,parallel_orthogonal,-1.0,0.012482362449978666,0.18617597778388403,1.5057590738927902,0.5644993377343711,0.0,4.999961019605811,0.1700013253437349,1.0,3.0,4.0,8.367485890280184e-06,5.557025910099795,0.8844226356368958,1.1129923950421527,1.1129923950421527,0.1591539521220287,1.0005007060154365,1.259069625945959,1.259069625945959,0.1800424763535913,1.0004945943255874,1.2590604842961186,1.2590604842961186,0.1800413765404992,2.3127164589938247,3.0388754962321456,0.18217822288646898,0.22926042749597897,0.22926042749597897,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.7093401528741389,1.341196641374691,0.883980021522594,0.0,1.0,,,-15.900652654434369,0.27103707756793777,7.358913825528112e-16,-0.0534569252264593,0.85,2560.0,True,0.35,0.35,1.0,1.696033471828355,7.708472711925343,1113.7727817943519,0.8941778264815735
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,15.0,0.0004522653509167978,0.9998805180401128,0.7701769140440657,0.23685963768360144,0.7711069995222265,0.2362722518543117,0.7711069995222265,0.2362722518543117,0.7178420730168985,0.06975588101437215,0.09717441152648912,0.6480861920025264,0.9028255884735109,2.4084989664815604,5.124187356889623,0.23562987153856177,0.024261122220235982,0.0019081971841201245,0.0019081971841201245,6.062937983484315,0.0553233513370252,0.05036426073379355,0.396434056693311,0.14855007865383013,0.7390916902224223,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014741417944079522,-0.001474136407505585,0.2368596183960107,0.8500000000000001,0.8499999999999988,0.9999999999999984,-1.3322676295501878e-15,0.7025000000000005,True,True,0.2139003230675864,0.6360996769324136,0.8500009669235178,-9.669235190301606e-07,-0.002299447566598698,0.061465231435979026,1.5220994381565174,0.24765327907750975,parallel_orthogonal,1.0,0.10888450583958324,0.22243271123176261,1.5057590738927902,0.5644993377343711,1.1102230246251565e-16,3.973813539923566,0.2139003230675864,1.0,3.0,4.0,8.367485890280184e-06,5.557025910099795,0.8273265430771772,1.0411404158582096,1.0411404158582096,0.1488793747701493,1.0037150073802965,1.263114629805325,1.263114629805325,0.18062089751211388,1.0037099420117166,1.2631066042293515,1.2631066042293515,0.18061998598701723,1.6135001116353185,2.047811353925494,0.19136346401696142,0.24081949791427992,0.24081949791427992,0.9375,1e-05,6.167567729949951,0.138386070728302,5.939702033996582,6.269378662109375,9.074592590332031,0.0,0.0,0.0,1.15,0.0,0.35,1.0,1.0,2.0,2.0,4.0,0.8618204541782728,1.254612372167731,0.8242643947673012,0.0,1.0,,,-34.816606031425664,0.26232409126179135,2.149777751647708e-15,-0.024413637539304773,0.8500000000000001,2560.0,True,0.35,0.35,1.0,1.6960334718283523,0.8506399531933454,1113.77278179435,0.8506399531933417
