observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,632,280.88665882272545,71.07857495292997,7.783851700933529,182.1118953270925,5.349353894886206,16.5608154983807,15.52116710880418,78.12672561866765,9.637149876549621,0.26666666666666666
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,348,44.84819477322925,13.307109660177291,3.44694066850349,85.12682479745868,2.083905863422806,7.33366341474686,6.673189411604007,21.17126864852575,3.456189811335838,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,329,27.774126272938,8.297818592077217,2.7554347542612696,68.04915840592749,1.6392356948821072,5.862424971132748,5.7307784531024915,14.758350084589678,2.6387117623626946,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,191,7.822998289633505,2.231393916280178,1.7524644123695494,43.27946006112492,0.8538802962534817,3.7285191079950284,3.6955901905334234,5.387644231421108,1.5283561503510588,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,632,1.809068297248901,0.016039608169887427,1.7563257586139454,21.761838158220336,0.13232038007686453,3.7367344549961947,3.736734624466081,1.5617645325872354,2.1744966808947392,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,348,2.5277158392714716,0.0741419032803355,0.7610399377747246,9.429701680664142,0.26983200435128396,1.6191780728395435,1.619175780135806,3.542902975205838,0.46222146827288213,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,329,1.9735253691109542,0.0640813813448308,0.608364371654745,7.537967789999274,0.25117803563714564,1.2943476445670488,1.294354878564007,0.9780283169801147,0.383718757634093,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,191,4.923991242707146,0.24928079766588337,0.38692148650216646,4.79416914994356,0.49803055574120514,0.8232088169862096,0.8232059717016498,3.773448462668601,0.28472718429106597,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,632,99.98829213483053,22.781412174543263,1.0833440485698342,52.163824133671355,3.0679941810961724,4.930038981523656,4.930023454386082,18.89114955867378,1.0340372725355296,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,348,12.494846176382351,3.0311943423154926,0.4694277717380041,22.603297411130836,1.0502940353332384,2.1362532214335337,2.136256942528871,4.453351027845997,0.21611975102636966,0.0
