observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,0.0,632,1.9742708592898586,6.938636413334006e-05,19.57099552427684,76.06166565284099,0.010778008960579791,13.689440459150264,7.607989015617759,19.019131010329346,1.533495238053789,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,0.0,1.0,348,1.1029167652795993,6.120700622714332e-05,14.678247235380544,57.04625154108027,0.009462598599246117,10.267080758573405,7.878832586689011,22.95274522207864,1.8493363095715245,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,0.0,329,0.80948787217195,0.00013015712819149813,12.721147912751874,49.4400858688982,0.012794427140698736,8.89813687339726,8.89813338145785,24.864074859414433,1.6027557239025743,0.0
est-first_order__dir-first_order__support-projected__cal-none__controller-base,first_order,first_order,projected,none,base,1.0,1.0,191,0.30049290328833195,9.049964216544218e-05,7.828399579948613,30.42467158649531,0.010365918779058937,5.475777142108532,5.475774210276944,21.87879907040448,0.9863124101595583,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,0.0,632,1.9913807038350202,5.681849384167781e-05,19.335641944018423,74.867711077937,0.0025294509657005117,13.524816292750613,7.499671943152939,18.33122746464756,1.5038426905485078,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,0.0,1.0,348,1.1121770165704008,1.6623958474512753e-05,14.501732043065477,56.150785573776,0.0003209837728739874,10.143612628792521,7.796010513893744,22.46148592962708,1.8270968980453466,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,0.0,329,0.8155168774025113,1.1982983967052707e-06,12.568168075699177,48.664015345065145,0.004350094888372243,8.791131158323356,8.791127666384309,24.443730996312013,1.5834815667787492,0.0
est-first_order__dir-first_order__support-projected__cal-response_gain__controller-base,first_order,first_order,projected,response_gain,base,1.0,1.0,191,0.302469046807819,1.0023986820652622e-05,7.734258131367272,29.94708967294054,0.005169406049984074,5.409927464022723,5.409924532191323,21.593559400605685,0.9744513890813612,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,0.0,632,50.64155213883235,11.038091051272415,0.8200921968743786,38.462506114318764,2.149954363913892,4.000043272696851,4.000040705116273,7.442315188994453,0.019971434615143894,0.0
est-first_order__dir-first_order__support-unprojected__cal-none__controller-base,first_order,first_order,unprojected,none,base,0.0,1.0,348,28.53064983024899,6.216783787310133,0.61506917246987,28.84688074952528,1.6138449295407438,3.000032575554667,3.000038439966566,4.334002886173631,2.2935074458878268e-07,0.0
