index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,1.3345639665374165e-08,6.7672907277938066e-09,1.6918207279559283e-08
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,-2.60991456549083e-07,-3.308575280414061e-07,-1.3234303519737978e-07
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,2.378931257910703e-10,1.2063039456222668e-10,3.015756533386593e-10
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,4.211180430492003e-12,2.2951452343473663e-12,5.024158484536433e-12
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-5.787152386934243e-10,-1.1340977046359058e-09,-5.46140910273607e-12
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-1.8083534488363046e-10,-2.8464608448075523e-10,-3.112449187270272e-11
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,2.634398769055941e-16,-5.663989855669513e-16,7.613612253330602e-16
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,1.9426046607429192e-10,9.850507909359152e-11,2.4626288161466725e-10
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,1.3347840744396915e-08,6.768381410893198e-09,1.6920992607083463e-08
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,-2.60991051397023e-07,-3.308570128979227e-07,-1.323428104882396e-07
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,2.3792205479840807e-10,1.2064460541694189e-10,3.016127347876818e-10
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,4.211746025769503e-12,2.29541441464174e-12,5.024847535674629e-12
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,-5.787861727668541e-10,-1.1342384809154282e-09,-5.4645177272050205e-12
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,-1.8085696651404248e-10,-2.8468094548372846e-10,-3.112843316444014e-11
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,6.961181769038148e-17,-2.016657271870971e-16,4.476706561839551e-16
15,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,1.942842120424467e-10,9.851706950225747e-11,2.462932496838377e-10
16,projected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,-7.906519392648192e-06,-9.819425606849563e-06,3.745533518895172e-07
17,projected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,-1.5512674718417923e-06,-2.0672496301443744e-06,3.413507396743398e-07
18,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,-1.0507761484523925e-07,-1.305001315898835e-07,4.977813050643931e-09
19,projected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,-1.8763693411876185e-09,-2.66862837012302e-09,9.47091404325355e-11
20,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,2.4356565745886625e-07,-1.5749081105909113e-07,3.990688450805635e-07
21,projected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,8.015287559659523e-08,-3.578614909960365e-08,1.237245050855762e-07
22,projected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,2.383286166343081e-16,-3.5119073103998054e-16,7.46232974400624e-16
23,projected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,-8.567943436441072e-08,-1.0843711103006304e-07,1.490606096887781e-08
24,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,-7.90651719156917e-06,-9.81942348943221e-06,3.745544425726166e-07
25,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,-1.5512670666897322e-06,-2.0672492500040107e-06,3.4135096438348e-07
26,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,-1.0507758591623191e-07,-1.305001045004417e-07,4.977827261498646e-09
27,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,-1.876368775592341e-09,-2.668627782133077e-09,9.470940961282988e-11
28,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,2.4356558652479285e-07,-1.574908141677156e-07,3.99068704304284e-07
29,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,8.015285397496482e-08,-3.5786153040895385e-08,1.237244875440524e-07
30,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,4.450055741909548e-17,-7.148791514216895e-16,2.718768338173608e-16
31,projected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,-8.567941061844257e-08,-1.0843708877703029e-07,1.4906072959286476e-08
32,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,-2.9130126538490232e-08,-3.69281139001032e-08,-1.4771247336398119e-08
33,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,1.1074992697294543e-08,5.615885201315507e-09,1.4039711393465382e-08
34,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,-3.6901235095735766e-09,-4.677951359610688e-09,-1.8711800997550654e-09
35,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,-2.0680279432324273e-08,-3.108369917015352e-08,-4.996523639277939e-09
36,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,-1.958179690220163e-08,-2.4823744837476625e-08,-9.929495448091075e-09
37,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,-8.039327042178949e-08,-1.2080546696324745e-07,-1.945345395881759e-08
38,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,-3.952372958693218e-09,-5.010403203442593e-09,-2.004161281377037e-09
39,unprojected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,-2.1254340687448803e-09,-2.694402034819632e-09,-1.0777607695189317e-09
40,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,-2.9130081815746203e-08,-3.692804995125698e-08,-1.4771220691045528e-08
41,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,1.1074993908991952e-08,5.6158850902932045e-09,1.4039712725733011e-08
42,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,-3.69011826961696e-09,-4.6779442541833305e-09,-1.8711774352198063e-09
43,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,-2.0680248811485076e-08,-3.108364943216202e-08,-4.9965156456721616e-09
44,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,-1.9581769780785407e-08,-2.4823712863053515e-08,-9.92947946087952e-09
45,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,-8.039315648863029e-08,-1.2080528222213616e-07,-1.945342198439448e-08
46,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,-3.952370448849033e-09,-5.010400094818124e-09,-2.0041597270648026e-09
47,unprojected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,observer_bias_abs_mean,-2.1254314119811824e-09,-2.694398482105953e-09,-1.0777591041843948e-09
48,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,actuation_energy_l1,-1.1643449027332054e-07,-1.2748350961544475e-06,2.157725447204939e-06
49,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,cumulative_collateral_abs,-1.5597885013226194e-09,-2.6304473266236528e-08,4.647465889906499e-08
50,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_abs_error,-1.3092400929615166e-08,-1.433480112389418e-07,2.426240461872453e-07
51,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,final_target_squared_error,-8.32265532764905e-08,-7.148329483896987e-07,6.478674461352085e-07
52,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_absolute_error,-6.656906642040402e-08,-1.0137627981521291e-06,1.7761517945302785e-06
53,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,integrated_squared_error,-3.251214929562707e-07,-3.398241556595849e-06,3.167453378694063e-06
54,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,mean_residual_off_support_l2,-7.529312522347453e-09,-1.2697531293071052e-07,2.243395711420959e-07
55,unprojected,estimator_first_order_minus_lifted,direction_provider,first_order,observer_bias_abs_mean,-7.252475034598878e-09,-1.0073467238136402e-07,1.7796497564503966e-07
56,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,actuation_energy_l1,-1.164344455505765e-07,-1.274835067732738e-06,2.1577254738502916e-06
57,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,cumulative_collateral_abs,-1.5597872896252104e-09,-2.6304472711125015e-08,4.647465878804269e-08
58,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_abs_error,-1.309239568965855e-08,-1.433480067980497e-07,2.4262404885178057e-07
59,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,final_target_squared_error,-8.32265226556513e-08,-7.148329270734166e-07,6.478674541288143e-07
60,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_absolute_error,-6.65690392989878e-08,-1.0137627732831334e-06,1.77615181051749e-06
61,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,integrated_squared_error,-3.2512137902311147e-07,-3.398241489094289e-06,3.167453410668486e-06
62,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,mean_residual_off_support_l2,-7.529310012503269e-09,-1.2697531071026447e-07,2.2433957269640814e-07
63,unprojected,estimator_first_order_minus_lifted,direction_provider,lifted_interaction,observer_bias_abs_mean,-7.25247237783518e-09,-1.0073466993887337e-07,1.779649773103742e-07
