index,support_mode,contrast,fixed_factor,fixed_name,metric,mean,min,max
0,projected,direction_provider_first_order_minus_lifted,estimator,first_order,actuation_energy_l1,24.841100915933715,16.80581116693761,33.86183172355662
1,projected,direction_provider_first_order_minus_lifted,estimator,first_order,cumulative_collateral_abs,6.345177779739971,2.2555286775765646,8.327148475643884
2,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_abs_error,1.2982048948264906,0.7135135593159152,1.9772064143662975
3,projected,direction_provider_first_order_minus_lifted,estimator,first_order,final_target_squared_error,15.557774709783374,3.715219473693435,22.147895427238954
4,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_absolute_error,7.583028350571603,3.602419683475784,9.759692805069022
5,projected,direction_provider_first_order_minus_lifted,estimator,first_order,integrated_squared_error,64.65875979928708,9.101803118679495,77.67155758000882
6,projected,direction_provider_first_order_minus_lifted,estimator,first_order,mean_residual_off_support_l2,1.5789356217378172e-15,1.0477520893622909e-15,1.9227551189853503e-15
7,projected,direction_provider_first_order_minus_lifted,estimator,first_order,observer_bias_abs_mean,1.2173115365038454,0.496123757011274,1.4031710042102192
8,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,actuation_energy_l1,0.5575971141966813,0.41041686258849985,0.6840284317758325
9,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,cumulative_collateral_abs,0.949669384944198,0.6989999043066573,1.165000398226176
10,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_abs_error,6.241670861367422e-05,-7.846855093274208e-05,0.0001207208689364414
11,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,final_target_squared_error,8.915127763766491e-07,-8.088251428771002e-08,1.3361108052256402e-06
12,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_absolute_error,0.0009215623712484471,0.0006065995061099727,0.0011746719122904814
13,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,integrated_squared_error,9.818659815505064e-05,5.191273191240686e-05,0.0001418396919123932
14,projected,direction_provider_first_order_minus_lifted,estimator,lifted_interaction,mean_residual_off_support_l2,-2.758417289563768e-17,-2.0783045491897766e-16,7.347561358704378e-17
